CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQ,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,SPEND,SPEND_TO_LIMIT,PAYMENT_TO_SPEND,ADVANCE_RATIO,FREQ_SCORE,LTV_SCORE_RAW,SEGMENT
C12418,5925.120611,1.0,1763.89,258.43,1505.46,0.0,1.0,0.25,1.0,0.0,0,195,6500.0,2557.841292,2268.544117,0.0,12,3527.78,0.5427353846153846,0.7250569173814694,0.0,2.25,0.9463676923076922,Gold
C12419,162.54754,0.909091,405.61,0.0,405.61,0.0,0.916667,0.0,0.916667,0.0,0,23,2200.0,612.674738,130.269702,0.0,12,811.22,0.36873636363636364,0.7552510268484505,0.0,1.833334,0.7343683818181818,Silver
C12420,1070.486185,1.0,818.64,0.0,818.64,0.0,1.0,0.0,1.0,0.0,0,24,1000.0,976.831849,1926.566967,0.0,12,1637.28,1.63728,0.5966186901446302,0.0,2.0,1.41864,Gold
C12421,4059.211725,1.0,0.0,0.0,0.0,4524.312762,0.0,0.0,0.0,0.25,4,0,5000.0,3246.575307,866.693315,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12422,8356.277203,1.0,983.24,983.24,0.0,2329.181013,0.166667,0.166667,0.0,0.333333,7,4,14000.0,3468.13596,2412.958258,0.0,12,1966.48,0.14046285714285714,1.7636263577559905,1.1844417502339204,0.333334,0.17023162857142857,Bronze
C12423,929.115076,1.0,611.71,591.71,20.0,0.0,0.5,0.5,0.166667,0.0,0,11,1200.0,1019.527645,273.627647,0.0,12,1223.42,1.0195166666666666,0.8333423068120515,0.0,1.166667,0.8597584333333332,Gold
C12424,2159.370933,1.0,627.23,493.48,133.75,1055.558646,0.75,0.75,0.333333,0.25,3,17,2500.0,1030.373212,521.492992,0.0,12,1254.46,0.501784,0.8213679288299347,0.8414446423162156,1.833333,0.8008919,Gold
C12425,4523.499003,1.0,0.0,0.0,0.0,966.297398,0.0,0.0,0.0,0.083333,2,0,9500.0,1348.018275,1101.578675,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12426,753.703481,1.0,0.0,0.0,0.0,899.346012,0.0,0.0,0.0,0.083333,2,0,1200.0,1065.666403,160.863666,0.083333,12,0.0,0.0,,0.0,0.0,0.0166666,Bronze
C12427,3778.609797,1.0,878.29,631.27,247.02,0.0,0.583333,0.5,0.25,0.0,0,13,8500.0,883.744982,858.064557,0.0,12,1756.58,0.20665647058823527,0.5031054560566556,0.0,1.333333,0.5033281352941177,Silver
C12428,947.457151,1.0,1787.83,126.24,1661.59,458.961661,1.0,0.083333,1.0,0.083333,1,61,4000.0,574.055852,259.977392,0.166667,12,3575.66,0.893915,0.1605454243412405,0.12835718748426864,2.083333,1.1052908000000001,Gold
C12429,606.323282,1.0,299.9,299.9,0.0,0.0,0.25,0.25,0.0,0.0,0,3,4200.0,502.64224,204.447891,0.0,12,599.8,0.1428095238095238,0.8380164054684895,0.0,0.5,0.22140476190476188,Silver
C12430,73.379518,1.0,875.38,0.0,875.38,0.0,1.0,0.0,1.0,0.0,0,16,6500.0,688.546903,196.362677,0.75,12,1750.76,0.2693476923076923,0.3932845752701684,0.0,2.0,0.8846738461538461,Gold
C12431,516.49276,1.0,380.0,380.0,0.0,1004.279993,0.333333,0.333333,0.0,0.5,11,6,1200.0,415.924157,247.45192,0.0,12,760.0,0.6333333333333333,0.5472686276315789,1.3214210434210527,0.666666,0.5166664666666666,Silver
C12432,906.107168,1.0,2354.06,215.87,2138.19,0.0,1.0,0.333333,1.0,0.0,0,51,4000.0,2230.320729,224.547489,0.0,12,4708.12,1.17703,0.4737179020500752,0.0,2.333333,1.2885149,Gold
C12433,2220.063789,1.0,2530.12,2530.12,0.0,157.109678,1.0,1.0,0.0,0.083333,3,85,2500.0,3275.790625,594.769152,0.0,12,5060.24,2.024096,0.6473587468183327,0.0310478708519754,2.0,1.6120480000000001,Gold
C12434,15532.33972,1.0,1168.75,0.0,1168.75,3183.037625,0.916667,0.0,0.916667,0.25,5,11,16500.0,3906.738592,3379.593046,0.0,12,2337.5,0.14166666666666666,1.6713320179679145,1.3617273262032086,1.833334,0.6208335333333332,Silver
C12435,205.123752,1.0,2066.08,1245.3,820.78,0.0,1.0,1.0,1.0,0.0,0,41,7500.0,2597.718416,201.214315,0.916667,12,4132.16,0.5509546666666666,0.6286587198946798,0.0,3.0,1.3588107333333332,Gold
C12436,788.257316,1.0,9113.78,6138.57,2975.21,0.0,1.0,1.0,1.0,0.0,0,128,12000.0,7035.994095,243.938058,1.0,12,18227.56,1.5189633333333334,0.3860085549025761,0.0,3.0,1.8594816666666667,Gold
C12437,1073.370435,0.818182,824.77,377.81,446.96,1214.495468,0.666667,0.416667,0.5,0.333333,6,25,1800.0,534.728641,892.117717,0.0,12,1649.54,0.9164111111111111,0.3241683384458698,0.7362631206275689,1.583334,0.9332057555555555,Gold
C12438,1381.753281,1.0,0.0,0.0,0.0,648.228793,0.0,0.0,0.0,0.083333,1,0,2400.0,3112.377295,3102.98565,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12439,405.162601,0.545455,0.0,0.0,0.0,4679.312402,0.0,0.0,0.0,0.25,8,0,17000.0,8946.495566,153.782546,0.75,12,0.0,0.0,,0.0,0.0,0.15000000000000002,Bronze
C12440,372.924756,0.909091,462.7,162.7,300.0,0.0,0.5,0.083333,0.416667,0.0,0,7,1800.0,1193.383862,114.183944,0.181818,12,925.4,0.5141111111111111,1.2895870564080396,0.0,1.0,0.5934191555555556,Silver
C12441,55.681483,1.0,462.99,0.0,462.99,0.0,0.833333,0.0,0.833333,0.0,0,12,13500.0,519.307161,157.208204,1.0,12,925.98,0.06859111111111112,0.5608189820514481,0.0,1.666666,0.7342953555555556,Silver
C12442,2092.855291,1.0,1624.05,1205.75,418.3,0.0,0.5,0.25,0.333333,0.0,0,13,8500.0,3794.796448,559.169569,0.083333,12,3248.1000000000004,0.38212941176470594,1.1683126898802376,0.0,1.083333,0.532731205882353,Silver
C12443,556.912886,1.0,0.0,0.0,0.0,972.223685,0.0,0.0,0.0,0.083333,1,0,4000.0,1968.065171,188.435841,0.083333,12,0.0,0.0,,0.0,0.0,0.0166666,Bronze
C12444,6.121105,0.571429,233.9,233.9,0.0,0.0,0.428571,0.428571,0.0,0.0,0,5,10500.0,33.010201,53.9438,0.0,7,467.8,0.044552380952380954,0.07056477340743908,0.0,0.857142,0.27941879047619045,Silver
C12445,19.112841,1.0,504.2,0.0,504.2,0.0,1.0,0.0,1.0,0.0,0,20,1000.0,476.370018,130.862225,0.727273,12,1008.4,1.0084,0.4724018425228084,0.0,2.0,1.2496546,Gold
C12446,7803.470739,1.0,7184.73,6519.19,665.54,0.0,1.0,0.583333,0.916667,0.0,0,78,11500.0,2250.502094,3745.116848,0.0,12,14369.46,1.2495182608695652,0.15661702624872473,0.0,2.5,1.3747591304347826,Gold
C12447,5274.508501,1.0,324.96,0.0,324.96,1392.925291,1.0,0.0,1.0,0.25,5,12,5500.0,938.073283,2927.486552,0.0,12,649.92,0.11816727272727272,1.4433673113613983,2.1432257677868045,2.0,0.6590836363636363,Silver
C12448,1887.061349,1.0,0.0,0.0,0.0,93.437109,0.0,0.0,0.0,0.166667,3,0,2000.0,411.517239,765.751845,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12449,152.227891,1.0,946.0,536.0,410.0,0.0,0.75,0.25,0.416667,0.0,0,18,6500.0,804.255916,169.229664,0.2,12,1892.0,0.29107692307692307,0.42508240803382663,0.0,1.416667,0.6105385615384615,Silver
C12450,1193.351573,0.875,0.0,0.0,0.0,1433.85482,0.0,0.0,0.0,0.125,4,0,1500.0,164.003621,254.022569,0.0,8,0.0,0.0,,0.0,0.0,0.0,Bronze
C12451,2544.036536,1.0,0.0,0.0,0.0,107.710567,0.0,0.0,0.0,0.083333,1,0,7000.0,1064.575065,587.957563,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12452,63.064197,1.0,1176.93,0.0,1176.93,0.0,1.0,0.0,1.0,0.0,0,23,7500.0,1319.009967,64.517961,0.363636,12,2353.86,0.313848,0.5603604152328515,0.0,2.0,0.8296511999999999,Gold
C12453,3.29042,0.181818,225.6,0.0,225.6,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,268.500244,29.584288,0.090909,12,451.2,0.1128,0.5950803280141844,0.0,2.0,0.6745818,Silver
C12454,182.959331,1.0,847.88,0.0,847.88,0.0,0.666667,0.0,0.666667,0.0,0,11,5000.0,757.48839,193.758424,0.166667,12,1695.76,0.339152,0.4466955170543001,0.0,1.333334,0.6029095999999999,Silver
C12455,5082.971064,1.0,1893.89,1543.89,350.0,970.708796,1.0,1.0,0.416667,0.083333,1,27,9500.0,1607.021526,1480.26633,0.0,12,3787.78,0.39871368421052633,0.4242647476886197,0.2562738057648543,2.416667,0.9243569421052631,Gold
C12456,2817.403474,1.0,1878.54,1198.89,679.65,1154.965664,0.5,0.333333,0.333333,0.416667,8,14,3500.0,3185.017063,1079.066979,0.0,12,3757.0800000000004,1.0734514285714287,0.847737355339785,0.30741045279844986,1.166666,0.8867255142857143,Gold
C12457,320.35306,1.0,2542.61,696.08,1846.53,0.0,1.0,0.583333,1.0,0.0,0,27,7500.0,3158.530331,192.272514,0.5,12,5085.22,0.6780293333333334,0.6211197019991268,0.0,2.583333,1.2140145666666666,Gold
C12458,2801.239086,0.909091,0.0,0.0,0.0,7216.489768,0.0,0.0,0.0,0.583333,9,0,10000.0,696.538922,1095.734566,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12459,126.289657,0.909091,366.68,0.0,366.68,175.284005,0.333333,0.0,0.333333,0.166667,2,4,3000.0,679.431948,126.692506,0.181818,12,733.36,0.24445333333333333,0.9264644212937712,0.23901495172902804,0.666666,0.35859006666666665,Silver
C12460,7985.621826,1.0,123.24,123.24,0.0,7949.596045,0.166667,0.166667,0.0,0.666667,32,2,14500.0,9438.180272,1961.413154,0.0,12,246.48,0.016998620689655172,38.29187062641999,32.25249937114573,0.333334,0.10849951034482758,Bronze
C12461,1084.131331,1.0,803.22,0.0,803.22,901.628291,1.0,0.0,0.916667,0.166667,3,21,1000.0,866.009167,1038.182688,0.0,12,1606.44,1.60644,0.5390859085929135,0.561258615945818,1.916667,1.3782201,Gold
C12462,5520.201751,1.0,0.0,0.0,0.0,6218.171457,0.0,0.0,0.0,0.666667,23,0,7000.0,5878.42845,1719.694161,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12463,109.594389,1.0,177.0,177.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1950.0,170.47103,221.171027,0.0,12,354.0,0.18153846153846154,0.481556581920904,0.0,0.166666,0.14076903076923078,Bronze
C12464,2416.771489,1.0,4201.13,3802.21,398.92,3306.574157,1.0,0.75,1.0,0.166667,11,82,5500.0,6091.906636,830.39506,0.2,12,8402.26,1.5276836363636364,0.7250319123664347,0.393533901236096,2.75,1.6288418181818183,Gold
C12465,5701.848812,1.0,1126.68,1033.6,93.08,1831.160025,0.833333,0.416667,0.666667,0.333333,5,20,7000.0,1382.179262,1438.031851,0.0,12,2253.3599999999997,0.3219085714285714,0.6133859046046793,0.8126353645223134,1.916667,0.7359543857142856,Silver
C12466,2866.054641,1.0,0.0,0.0,0.0,236.955668,0.0,0.0,0.0,0.25,4,0,3000.0,714.738754,799.591816,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12467,1352.301367,1.0,263.04,263.04,0.0,1460.777849,0.083333,0.083333,0.0,0.166667,3,1,2300.0,4228.186416,325.737106,0.090909,12,526.08,0.2287304347826087,8.037154835766422,2.7767218845042576,0.166666,0.18254681739130435,Bronze
C12468,495.069704,1.0,2610.3,902.6,1707.7,0.0,1.0,0.416667,1.0,0.0,0,34,8500.0,2217.869091,219.629629,0.25,12,5220.6,0.6141882352941177,0.4248303051373405,0.0,2.416667,1.082094217647059,Gold
C12469,1299.93337,1.0,0.0,0.0,0.0,916.37094,0.0,0.0,0.0,0.083333,2,0,2400.0,303.052882,453.831541,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12470,3020.900667,1.0,0.0,0.0,0.0,3417.227455,0.0,0.0,0.0,0.666667,9,0,4000.0,1171.807751,848.973008,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12471,608.752081,1.0,5446.88,3466.22,1980.66,0.0,0.916667,0.25,0.916667,0.0,0,45,9500.0,5623.305898,233.917424,1.0,12,10893.76,1.1467115789473685,0.516195133544341,0.0,2.083334,1.3983559894736841,Gold
C12472,4587.892398,1.0,140.6,140.6,0.0,953.934018,0.083333,0.083333,0.0,0.25,3,2,5500.0,1151.202909,1489.130441,0.0,12,281.2,0.05112727272727272,4.093893701991465,3.3923684850640115,0.166666,0.07556343636363637,Bronze
C12473,4005.344926,1.0,9134.26,2002.9,7131.36,0.0,1.0,0.25,1.0,0.0,0,65,10500.0,3579.298838,1148.902535,0.0,12,18268.52,1.7398590476190476,0.19592713794001923,0.0,2.25,1.5449295238095238,Gold
C12474,534.75165,0.545455,3044.6,3044.6,0.0,684.269093,0.166667,0.166667,0.0,0.083333,1,2,3000.0,8987.534163,332.787755,0.333333,12,6089.2,2.029733333333333,1.4759794657754715,0.11237421878079222,0.333334,1.1815334666666666,Gold
C12475,34.387537,1.0,153.18,61.9,91.28,0.0,0.416667,0.083333,0.416667,0.0,0,11,2500.0,99.085409,145.637604,0.0,12,306.36,0.122544,0.3234280225878052,0.0,0.916667,0.33627209999999996,Silver
C12476,11964.83264,1.0,1175.35,1031.85,143.5,2271.555171,0.75,0.583333,0.416667,0.583333,11,19,14000.0,2949.673416,3098.62505,0.0,12,2350.7,0.16790714285714284,1.254806404900668,0.966331378312843,1.75,0.6089535714285714,Silver
C12477,1553.505165,1.0,522.0,0.0,522.0,0.0,1.0,0.0,1.0,0.0,0,14,1000.0,472.580919,15584.09742,0.0,12,1044.0,1.044,0.4526637155172414,0.0,2.0,1.1219999999999999,Gold
C12478,10.106017,0.727273,1160.66,34.9,1125.76,0.0,1.0,0.083333,0.916667,0.0,0,37,1500.0,1152.518504,32.376453,0.111111,12,2321.32,1.5475466666666668,0.49649272999844907,0.0,2.0,1.3959955333333334,Gold
C12479,397.003171,1.0,3042.08,1419.07,1623.01,0.0,1.0,1.0,1.0,0.0,0,98,8500.0,2764.893686,246.737259,0.333333,12,6084.16,0.7157835294117647,0.45444131745384736,0.0,3.0,1.3245583647058823,Gold
C12480,611.561026,1.0,765.0,765.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,2000.0,204.464151,146.352314,0.0,8,1530.0,0.765,0.1336367,0.0,0.25,0.4575,Silver
C12481,4840.545574,1.0,1595.93,1595.93,0.0,4359.32575,0.454545,0.454545,0.0,0.545455,17,25,6000.0,905.844846,2376.919568,0.090909,11,3191.86,0.5319766666666667,0.28379842662272153,1.3657634576704492,0.90909,0.5568971333333333,Silver
C12482,0.0,0.0,313.89,0.0,313.89,0.0,0.916667,0.0,0.916667,0.0,0,19,6000.0,0.0,312.343947,0.0,12,627.78,0.10463,0.0,0.0,1.833334,0.6023151999999999,Silver
C12483,1176.992085,1.0,890.0,400.0,490.0,0.0,0.583333,0.083333,0.416667,0.0,0,7,3000.0,640.607666,289.747401,0.0,12,1780.0,0.5933333333333334,0.35989194719101125,0.0,1.083333,0.6216665666666668,Silver
C12484,47.107274,0.818182,2226.06,0.0,2226.06,0.0,1.0,0.0,1.0,0.0,0,14,8500.0,2507.587709,97.944748,0.3,12,4452.12,0.5237788235294117,0.5632345284942903,0.0,2.0,0.9218894117647058,Gold
C12485,289.529643,0.272727,110.0,110.0,0.0,1134.891542,0.083333,0.083333,0.0,0.166667,7,1,1200.0,697.009124,1117.265123,0.0,12,220.0,0.18333333333333332,3.1682232909090913,5.158597918181819,0.166666,0.14166646666666666,Bronze
C12486,2689.040221,1.0,0.0,0.0,0.0,2928.671045,0.0,0.0,0.0,0.083333,2,0,9000.0,854.431761,681.959088,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12487,14.871714,0.545455,62.7,62.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,125.780361,164.519883,0.0,12,125.4,0.041800000000000004,1.0030331818181817,0.0,0.166666,0.07089980000000001,Bronze
C12488,35.360897,1.0,587.34,0.0,587.34,0.0,1.0,0.0,1.0,0.0,0,14,11500.0,549.036894,139.958805,0.888889,12,1174.68,0.10214608695652175,0.4673927316375523,0.0,2.0,0.8288508434782609,Gold
C12489,1902.665938,1.0,4666.51,4464.76,201.75,4120.44084,0.916667,0.833333,0.5,0.166667,10,46,7500.0,6153.484827,534.578893,0.0,12,9333.02,1.2444026666666668,0.6593240802012639,0.4414906257567218,2.25,1.2972013333333332,Gold
C12490,17.026818,1.0,453.24,0.0,453.24,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,435.997908,62.817278,0.25,12,906.48,0.45324000000000003,0.48097907069102463,0.0,2.0,0.8766200000000001,Gold
C12491,229.540732,1.0,694.91,37.5,657.41,0.0,0.916667,0.166667,0.833333,0.0,0,15,7500.0,1016.090423,189.29217,0.083333,12,1389.82,0.18530933333333333,0.7310949784864227,0.0,1.916667,0.6843213666666665,Silver
C12492,186.706199,1.0,868.0,0.0,868.0,0.0,0.5,0.0,0.416667,0.0,0,6,4000.0,618.964215,268.075781,0.0,12,1736.0,0.434,0.356546206797235,0.0,0.916667,0.49200009999999994,Silver
C12493,1264.152747,1.0,2358.28,2171.8,186.48,144.017573,1.0,0.5,0.833333,0.166667,2,28,2500.0,1175.753031,330.579046,0.166667,12,4716.5599999999995,1.8866239999999999,0.2492818984598945,0.03053445159183812,2.333333,1.6766453000000001,Gold
C12494,160.15008,1.0,1639.97,971.97,668.0,0.0,1.0,1.0,0.416667,0.0,0,20,7000.0,1579.491353,178.416176,0.916667,12,3279.94,0.46856285714285717,0.48156105081190503,0.0,2.416667,1.1426149285714284,Gold
C12495,12856.15251,1.0,775.42,649.42,126.0,7362.379262,0.416667,0.25,0.333333,0.166667,11,16,14000.0,2885.335197,3331.513399,0.0,12,1550.84,0.11077428571428571,1.8604983086585334,4.747349347450414,1.0,0.35538714285714285,Silver
C12497,3034.686119,1.0,0.0,0.0,0.0,370.098258,0.0,0.0,0.0,0.083333,2,0,3000.0,91.692752,26143.17049,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12498,2537.257188,1.0,0.0,0.0,0.0,557.526465,0.0,0.0,0.0,0.166667,2,0,2750.0,933.01991,602.387923,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12499,2376.483239,1.0,858.5,858.5,0.0,356.570057,0.333333,0.333333,0.0,0.166667,3,13,7000.0,748.290167,597.63665,0.0,12,1717.0,0.24528571428571427,0.43581256086196857,0.2076703884682586,0.666666,0.3226426571428571,Silver
C12500,3625.207579,1.0,0.0,0.0,0.0,1274.199991,0.0,0.0,0.0,0.090909,1,0,6000.0,1009.287105,1431.909784,0.0,11,0.0,0.0,,0.0,0.0,0.0,Bronze
C12501,3904.008546,1.0,600.0,0.0,600.0,1433.189324,0.5,0.0,0.416667,0.5,6,6,4700.0,1154.910275,1475.694904,0.0,12,1200.0,0.2553191489361702,0.9624252291666666,1.1943244366666665,0.916667,0.40265967446808504,Silver
C12502,59.263479,0.181818,300.68,0.0,300.68,0.0,0.090909,0.0,0.090909,0.0,0,1,5000.0,3142.651675,80.613743,0.0,11,601.36,0.120272,5.225907401556472,0.0,0.181818,0.1146814,Bronze
C12503,1114.56327,0.727273,0.0,0.0,0.0,298.659126,0.0,0.0,0.0,0.083333,1,0,6000.0,3842.787673,547.238675,0.111111,12,0.0,0.0,,0.0,0.0,0.0222222,Bronze
C12504,1128.717636,1.0,55.69,55.69,0.0,56.453676,0.083333,0.083333,0.0,0.083333,1,3,1200.0,266.286419,544.723121,0.0,12,111.38,0.09281666666666666,2.3907920542287666,0.5068564912910757,0.166666,0.09640813333333334,Bronze
C12505,451.905949,1.0,4468.71,3870.15,598.56,0.0,1.0,1.0,0.416667,0.0,0,53,4000.0,4009.961094,184.31048,1.0,12,8937.42,2.234355,0.44867099162845653,0.0,2.416667,2.0421776,Gold
C12506,6074.986862,1.0,1000.0,1000.0,0.0,4360.872498,0.083333,0.083333,0.0,0.5,7,1,14000.0,1365.324882,1766.055701,0.0,12,2000.0,0.14285714285714285,0.682662441,2.180436249,0.166666,0.12142837142857144,Bronze
C12507,3490.186741,1.0,816.0,638.91,177.09,0.0,0.583333,0.25,0.5,0.0,0,15,11500.0,947.039165,1076.480794,0.0,12,1631.9999999999998,0.14191304347826084,0.5802936060049021,0.0,1.333333,0.47095642173913044,Silver
C12508,1368.99507,1.0,521.31,140.0,381.31,0.0,1.0,0.083333,1.0,0.0,0,20,3000.0,616.095965,467.239217,0.0,12,1042.62,0.34753999999999996,0.5909113243559495,0.0,2.083333,0.7987699,Gold
C12509,60.52124,0.8,469.0,0.0,469.0,0.0,0.6,0.0,0.5,0.0,0,6,1000.0,541.359082,115.03052,0.833333,10,938.0,0.938,0.5771418784648187,0.0,1.1,0.9656665999999999,Gold
C12510,1961.322415,1.0,476.16,0.0,476.16,0.0,1.0,0.0,1.0,0.0,0,48,2000.0,791.091826,768.758551,0.0,12,952.32,0.47616,0.8306995820732526,0.0,2.0,0.8380799999999999,Gold
C12511,4153.477506,1.0,561.25,375.25,186.0,1222.725542,0.333333,0.083333,0.166667,0.583333,15,4,8000.0,1854.156679,1172.150883,0.0,12,1122.5,0.1403125,1.6518099590200446,1.0892877879732739,0.583333,0.24515615,Silver
C12512,22.523964,0.428571,346.3,0.0,346.3,0.0,1.0,0.0,1.0,0.0,0,7,1800.0,340.376582,74.812454,1.0,7,692.6,0.3847777777777778,0.49144756280681484,0.0,2.0,0.9923888888888888,Gold
C12513,7593.590618,1.0,0.0,0.0,0.0,3843.962731,0.0,0.0,0.0,0.083333,2,0,8000.0,1534.809766,2012.365718,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12514,46.054436,1.0,812.97,598.09,214.88,0.0,1.0,0.916667,1.0,0.0,0,24,6000.0,1314.537349,191.480116,1.0,12,1625.94,0.27099,0.808478387271363,0.0,2.916667,1.2104951,Gold
C12515,8771.507851,1.0,1082.98,497.08,585.9,4504.545269,1.0,0.5,0.833333,0.666667,26,26,18500.0,1964.195588,1978.414023,0.0,12,2165.96,0.11707891891891892,0.9068475816727918,2.079699195275998,2.333333,0.7585393594594595,Silver
C12516,3008.66367,1.0,1137.62,659.62,478.0,3116.44095,0.75,0.416667,0.5,0.416667,12,16,6200.0,536.091856,981.877595,0.0,12,2275.24,0.36697419354838706,0.2356199152616867,1.3697196559483837,1.666667,0.6834871967741935,Silver
C12517,215.213174,1.0,2326.52,136.8,2189.72,0.0,1.0,0.166667,1.0,0.0,0,75,3500.0,2374.80576,177.683227,0.833333,12,4653.04,1.32944,0.5103772501418428,0.0,2.166667,1.4813866999999998,Gold
C12518,96.155647,1.0,1070.73,432.8,637.93,0.0,1.0,1.0,0.75,0.0,0,27,10000.0,1229.025203,192.197394,1.0,12,2141.46,0.214146,0.5739192901104854,0.0,2.75,1.1320729999999999,Gold
C12519,1101.656754,1.0,1398.21,1243.5,154.71,0.0,0.75,0.416667,0.416667,0.0,0,16,7000.0,257.24454,346.844936,0.0,12,2796.42,0.3994885714285714,0.09199066663805865,0.0,1.5833339999999998,0.6747444857142857,Silver
C12520,4779.786334,1.0,1470.24,882.78,587.46,4962.936839,1.0,0.416667,1.0,0.666667,33,29,7000.0,4760.677367,1393.490557,0.0,12,2940.48,0.42006857142857146,1.619013687221134,1.6877981958727826,2.416667,0.9350343857142857,Gold
C12521,765.880394,0.909091,0.0,0.0,0.0,1966.812413,0.0,0.0,0.0,0.083333,1,0,8500.0,2953.858729,335.991369,0.181818,12,0.0,0.0,,0.0,0.0,0.0363636,Bronze
C12522,4705.294706,1.0,0.0,0.0,0.0,9894.067335,0.0,0.0,0.0,0.916667,30,0,9000.0,8778.87795,1470.361933,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12523,2008.461205,1.0,0.0,0.0,0.0,2436.107429,0.0,0.0,0.0,0.083333,4,0,2900.0,3092.937061,681.529737,0.083333,12,0.0,0.0,,0.0,0.0,0.0166666,Bronze
C12524,2856.16815,1.0,29.5,29.5,0.0,103.141056,0.1,0.1,0.0,0.3,4,1,3000.0,508.056466,1267.37587,0.0,10,59.0,0.019666666666666666,8.611126542372881,1.7481534915254238,0.2,0.06983333333333333,Bronze
C12525,198.12512,1.0,0.0,0.0,0.0,973.656086,0.0,0.0,0.0,0.166667,5,0,1200.0,253.475631,73.411615,0.083333,12,0.0,0.0,,0.0,0.0,0.0166666,Bronze
C12526,27.851354,0.636364,262.71,0.0,262.71,0.0,0.583333,0.0,0.5,0.0,0,7,4000.0,404.572322,170.087703,0.8,12,525.42,0.131355,0.7699979483080203,0.0,1.083333,0.5506774000000001,Silver
C12527,1487.657507,1.0,4115.98,3975.98,140.0,0.0,0.75,0.666667,0.25,0.0,0,31,5000.0,3922.394684,474.667356,0.083333,12,8231.96,1.6463919999999999,0.47648369088285175,0.0,1.666667,1.3398626999999999,Gold
C12528,10915.55075,1.0,0.0,0.0,0.0,23130.82106,0.0,0.0,0.0,0.583333,23,0,15000.0,18341.95467,3127.192305,0.0,12,0.0,0.0,,0.0,0.0,0.0,Bronze
C12529,107.944741,0.875,118.16,118.16,0.0,472.818286,0.125,0.125,0.0,0.125,1,2,2500.0,192.781455,56.999671,0.25,8,236.32,0.094528,0.8157644507447529,2.0007544262017602,0.25,0.172264,Bronze
C12530,117.777688,0.727273,853.3,853.3,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2000.0,851.921672,73.600798,0.0,12,1706.6,0.8533,0.4991923543888433,0.0,0.5,0.57665,Silver
C12531,862.481024,1.0,2267.38,1674.75,592.63,282.991201,1.0,1.0,0.666667,0.166667,2,41,4500.0,3644.186477,341.5862,0.333333,12,4534.76,1.0077244444444444,0.8036117626952695,0.062404890446241916,2.666667,1.3705289222222223,Gold
C12532,7.153512,0.3,104.95,0.0,104.95,0.0,0.4,0.0,0.3,0.0,0,4,1500.0,271.567821,71.59927,0.0,10,209.9,0.13993333333333333,1.2937961934254405,0.0,0.7,0.27996666666666664,Silver
C12533,48.242289,0.727273,470.69,57.0,413.69,0.0,0.416667,0.083333,0.333333,0.0,0,5,18000.0,746.951133,156.812691,0.416667,12,941.3800000000001,0.052298888888888895,0.7934639922241814,0.0,0.833333,0.35948274444444445,Silver
C12534,490.368785,1.0,932.03,231.87,700.16,987.069944,0.416667,0.083333,0.25,0.083333,1,5,5500.0,3170.370677,269.655125,0.083333,12,1864.06,0.33892,1.7007878914841796,0.5295269165155628,0.75,0.41112659999999995,Silver
C12535,1848.248809,1.0,307.12,307.12,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,8500.0,3421.846931,470.192366,0.0,12,614.24,0.07226352941176471,5.5708630681818185,0.0,0.166666,0.08613156470588236,Bronze
C12536,1417.979193,1.0,0.0,0.0,0.0,97.106059,0.0,0.0,0.0,0.285714,4,0,1500.0,201.425194,233.54565,0.0,7,0.0,0.0,,0.0,0.0,0.0,Bronze
